,1.0,0.9,0.5,0.25,0.1,0.05,0.01,0.001,0.0001
0,0.9564393939393939,0.9564393939393939,0.9564393939393939,0.9526515151515151,0.9488636363636364,0.9526515151515151,0.9299242424242424,0.8390151515151515,0.6363636363636364
1,0.9564393939393939,0.9564393939393939,0.9962121212121212,0.9526515151515151,0.9488636363636364,0.9450757575757576,0.9375,0.8352272727272727,0.6799242424242424
