,1.0,0.9,0.5,0.25,0.1,0.05,0.01,0.001,0.0001
0,0.8901515151515151,0.8825757575757576,0.821969696969697,0.7954545454545454,0.6931818181818182,0.5946969696969697,0.5681818181818182,0.5303030303030303,0.4734848484848484
1,0.8901515151515151,0.8863636363636364,0.8409090909090908,0.7462121212121212,0.6401515151515151,0.6856060606060607,0.6287878787878787,0.4734848484848485,0.43560606060606055
2,0.8901515151515151,0.8825757575757576,0.8371212121212122,0.8181818181818181,0.6742424242424242,0.6363636363636365,0.5,0.5643939393939394,0.3712121212121212
3,0.8901515151515151,0.8901515151515151,0.8484848484848484,0.8484848484848485,0.7803030303030303,0.6060606060606061,0.6742424242424243,0.6401515151515151,0.428030303030303
4,0.8901515151515151,0.8863636363636364,0.8446969696969696,0.8068181818181819,0.6136363636363636,0.625,0.5378787878787878,0.6174242424242424,0.5606060606060606
5,0.8901515151515151,0.8939393939393939,0.8522727272727273,0.821969696969697,0.7537878787878787,0.5340909090909091,0.5265151515151515,0.4696969696969697,0.46969696969696967
6,0.8901515151515151,0.8863636363636364,0.8143939393939394,0.7878787878787878,0.6477272727272727,0.7159090909090908,0.5946969696969697,0.5075757575757576,0.5265151515151515
7,0.8901515151515151,0.8863636363636364,0.8371212121212122,0.8257575757575757,0.678030303030303,0.6477272727272727,0.4583333333333333,0.4734848484848485,0.4431818181818182
8,0.8901515151515151,0.8939393939393939,0.8257575757575757,0.7234848484848485,0.5984848484848485,0.6477272727272727,0.4696969696969697,0.571969696969697,0.5871212121212122
9,0.8901515151515151,0.8901515151515151,0.8787878787878787,0.8825757575757576,0.7234848484848485,0.6022727272727273,0.5681818181818182,0.678030303030303,0.43181818181818177
10,0.8901515151515151,0.8825757575757576,0.803030303030303,0.7613636363636364,0.6704545454545454,0.7272727272727273,0.6174242424242424,0.5189393939393939,0.6818181818181818
11,0.8901515151515151,0.8825757575757576,0.8484848484848484,0.8181818181818182,0.75,0.6628787878787878,0.553030303030303,0.6136363636363636,0.5189393939393939
12,0.8901515151515151,0.8863636363636364,0.7954545454545454,0.8295454545454545,0.6325757575757576,0.6287878787878788,0.5795454545454546,0.4696969696969697,0.6022727272727273
13,0.8901515151515151,0.8901515151515151,0.8030303030303031,0.7803030303030303,0.6628787878787878,0.7045454545454546,0.5189393939393939,0.5871212121212122,0.6325757575757576
14,0.8901515151515151,0.8863636363636364,0.8484848484848484,0.7689393939393939,0.6136363636363636,0.7613636363636362,0.5303030303030303,0.5075757575757576,0.5909090909090909
15,0.8901515151515151,0.8939393939393939,0.8598484848484849,0.7689393939393939,0.75,0.7045454545454546,0.537878787878788,0.5492424242424242,0.41287878787878785
16,0.8901515151515151,0.8825757575757576,0.8257575757575757,0.7121212121212122,0.696969696969697,0.5340909090909091,0.4659090909090909,0.7272727272727273,0.45454545454545453
17,0.8901515151515151,0.8939393939393939,0.7992424242424242,0.7727272727272727,0.7840909090909091,0.6174242424242424,0.6590909090909091,0.6666666666666666,0.4128787878787879
18,0.8901515151515151,0.8977272727272727,0.821969696969697,0.7916666666666666,0.8409090909090908,0.5909090909090908,0.4204545454545454,0.6969696969696969,0.45075757575757575
19,0.8901515151515151,0.8863636363636364,0.8522727272727273,0.7613636363636364,0.6931818181818182,0.6704545454545454,0.4810606060606061,0.4659090909090909,0.35227272727272724
