,1.0,0.9,0.5,0.25,0.1,0.05,0.01
0,0.912878787878788,0.9564393939393939,0.9564393939393939,0.8693181818181818,0.912878787878788,0.8257575757575757,0.6912878787878787
1,0.9564393939393939,0.9696969696969695,0.9564393939393939,0.865530303030303,0.8257575757575757,0.865530303030303,0.6950757575757576
2,0.9564393939393939,0.9564393939393939,0.912878787878788,0.9564393939393939,0.9564393939393939,0.8257575757575757,0.6950757575757576
3,0.9564393939393939,0.9564393939393939,0.9564393939393939,0.9318181818181817,0.9564393939393939,0.7821969696969697,0.5643939393939394
4,0.9564393939393939,0.9564393939393939,0.912878787878788,0.912878787878788,0.8693181818181818,0.7821969696969697,0.6553030303030302
5,0.9318181818181817,0.912878787878788,0.9507575757575757,0.912878787878788,0.912878787878788,0.7821969696969697,0.6950757575757576
6,0.9564393939393939,0.912878787878788,0.912878787878788,0.9564393939393939,0.8693181818181818,0.7651515151515149,0.6950757575757576
7,0.912878787878788,0.912878787878788,0.9564393939393939,0.8693181818181818,0.9242424242424242,0.8257575757575757,0.6515151515151515
8,0.9564393939393939,0.9564393939393939,0.9564393939393939,0.8901515151515151,0.8693181818181818,0.912878787878788,0.6515151515151515
9,0.9564393939393939,0.9564393939393939,0.912878787878788,0.912878787878788,0.7821969696969697,0.8257575757575757,0.6079545454545454
10,0.912878787878788,0.912878787878788,0.9564393939393939,0.9564393939393939,0.8693181818181818,0.7784090909090909,0.6912878787878788
11,0.9356060606060604,0.9564393939393939,0.9280303030303029,0.912878787878788,0.8693181818181818,0.8693181818181818,0.5738636363636364
12,0.9564393939393939,0.912878787878788,0.9564393939393939,0.8977272727272726,0.8693181818181818,0.7821969696969697,0.6950757575757576
13,0.9564393939393939,0.9564393939393939,0.9564393939393939,0.9090909090909092,0.8257575757575757,0.7821969696969697,0.6079545454545455
14,0.9564393939393939,0.9564393939393939,0.9318181818181817,0.912878787878788,0.8693181818181818,0.8257575757575757,0.5643939393939394
15,0.9564393939393939,0.9564393939393939,0.9564393939393939,0.8693181818181818,0.8257575757575757,0.7878787878787878,0.6515151515151515
16,0.9564393939393939,0.912878787878788,0.9564393939393939,0.912878787878788,0.8787878787878787,0.8693181818181818,0.6628787878787877
17,0.9564393939393939,0.9393939393939394,0.9242424242424241,0.912878787878788,0.912878787878788,0.8693181818181818,0.6515151515151515
18,0.9564393939393939,0.9564393939393939,0.9564393939393939,0.912878787878788,0.912878787878788,0.8257575757575757,0.6950757575757576
19,0.912878787878788,0.912878787878788,0.9564393939393939,0.9090909090909092,0.912878787878788,0.8219696969696969,0.7499999999999999
20,0.912878787878788,0.9393939393939392,0.9564393939393939,0.912878787878788,0.8693181818181818,0.865530303030303,0.75
21,0.9564393939393939,0.9564393939393939,0.9564393939393939,0.8787878787878787,0.8693181818181818,0.8693181818181818,0.6515151515151515
22,0.9564393939393939,0.9564393939393939,0.8768939393939392,0.9564393939393939,0.8257575757575757,0.8257575757575757,0.6079545454545455
23,0.9564393939393939,0.9564393939393939,0.918560606060606,0.912878787878788,0.865530303030303,0.8257575757575757,0.6515151515151515
24,0.9564393939393939,0.9564393939393939,0.912878787878788,0.9242424242424241,0.912878787878788,0.7821969696969697,0.6761363636363638
25,0.912878787878788,0.912878787878788,0.912878787878788,0.8693181818181818,0.8257575757575757,0.8409090909090908,0.6287878787878788
26,0.912878787878788,0.912878787878788,0.9564393939393939,0.912878787878788,0.8257575757575757,0.7784090909090909,0.5681818181818181
27,0.9564393939393939,0.9564393939393939,0.9564393939393939,0.8787878787878787,0.8693181818181818,0.7821969696969697,0.6912878787878789
28,0.9564393939393939,0.912878787878788,0.9564393939393939,0.8939393939393939,0.8693181818181818,0.7784090909090909,0.6893939393939393
29,0.918560606060606,0.9564393939393939,0.912878787878788,0.9564393939393939,0.8693181818181818,0.8693181818181818,0.6666666666666665
30,0.912878787878788,0.9356060606060604,0.9564393939393939,0.9564393939393939,0.8693181818181818,0.7992424242424242,0.6515151515151515
31,0.9356060606060604,0.9564393939393939,0.912878787878788,0.9090909090909092,0.8693181818181818,0.8257575757575757,0.7424242424242422
32,0.9564393939393939,0.9564393939393939,0.9659090909090908,0.8863636363636364,0.8257575757575757,0.856060606060606,0.6704545454545455
33,0.9564393939393939,0.9564393939393939,0.9564393939393939,0.9318181818181817,0.8257575757575757,0.8693181818181818,0.6950757575757576
34,0.9564393939393939,0.912878787878788,0.912878787878788,0.9166666666666665,0.8257575757575757,0.7821969696969697,0.6079545454545455
35,0.912878787878788,0.9564393939393939,0.912878787878788,0.912878787878788,0.912878787878788,0.8693181818181818,0.7386363636363634
36,0.9564393939393939,0.9564393939393939,0.9564393939393939,0.9564393939393939,0.912878787878788,0.8693181818181818,0.5909090909090909
37,0.9318181818181817,0.9564393939393939,0.9564393939393939,0.912878787878788,0.9090909090909092,0.8219696969696969,0.6515151515151515
38,0.912878787878788,0.928030303030303,0.9564393939393939,0.912878787878788,0.912878787878788,0.7821969696969697,0.7386363636363636
39,0.9564393939393939,0.9564393939393939,0.912878787878788,0.912878787878788,0.9507575757575757,0.8257575757575757,0.6950757575757576
40,0.9564393939393939,0.912878787878788,0.9507575757575757,0.8749999999999999,0.8257575757575757,0.865530303030303,0.6515151515151515
41,0.9564393939393939,0.9356060606060604,0.9696969696969695,0.8693181818181818,0.912878787878788,0.8257575757575757,0.5984848484848485
42,0.9564393939393939,0.9564393939393939,0.9564393939393939,0.8825757575757576,0.8693181818181818,0.9090909090909092,0.7386363636363636
43,0.9564393939393939,0.9564393939393939,0.912878787878788,0.9564393939393939,0.912878787878788,0.7821969696969697,0.7386363636363636
44,0.9564393939393939,0.9564393939393939,0.9280303030303029,0.8787878787878787,0.8693181818181818,0.8257575757575757,0.6609848484848486
45,0.9564393939393939,0.9564393939393939,0.9564393939393939,0.912878787878788,0.912878787878788,0.7821969696969697,0.590909090909091
