,0.0,0.05,0.1,0.15000000000000002,0.2,0.25,0.30000000000000004,0.35000000000000003,0.4,0.45,0.5,0.55,0.6000000000000001,0.65,0.7000000000000001,0.75,0.8,0.8500000000000001,0.9,0.9500000000000001,1.0
1.0,0.7689393939393939,0.7689393939393939,0.7537878787878788,0.7840909090909091,0.7840909090909091,0.8428030303030303,0.8522727272727273,0.8806818181818181,0.8806818181818181,0.899621212121212,0.899621212121212,0.9034090909090909,0.918560606060606,0.918560606060606,0.9356060606060604,0.9356060606060604,0.9356060606060604,0.9564393939393939,0.912878787878788,0.912878787878788,0.912878787878788
0.9,0.7651515151515151,0.7651515151515151,0.7613636363636364,0.7878787878787878,0.7916666666666667,0.8390151515151514,0.8484848484848484,0.8806818181818181,0.8806818181818181,0.9034090909090908,0.9034090909090908,0.9071969696969697,0.9261363636363635,0.9261363636363635,0.9393939393939392,0.9393939393939392,0.9356060606060604,0.9564393939393939,0.912878787878788,0.912878787878788,0.912878787878788
0.5,0.6287878787878788,0.6287878787878788,0.6174242424242424,0.6742424242424242,0.6742424242424242,0.7916666666666666,0.7916666666666666,0.8390151515151514,0.8390151515151514,0.8731060606060606,0.8731060606060606,0.8768939393939394,0.9109848484848484,0.9109848484848484,0.9242424242424241,0.9204545454545453,0.9242424242424241,0.9564393939393939,0.912878787878788,0.912878787878788,0.912878787878788
0.25,0.6249999999999999,0.6249999999999999,0.6098484848484848,0.6515151515151515,0.6515151515151515,0.7803030303030304,0.784090909090909,0.837121212121212,0.837121212121212,0.8825757575757576,0.8825757575757576,0.8901515151515152,0.9318181818181818,0.9318181818181818,0.9583333333333333,0.9583333333333333,0.9583333333333333,0.9526515151515151,0.912878787878788,0.912878787878788,0.912878787878788
0.1,0.5984848484848485,0.5984848484848485,0.5909090909090909,0.6325757575757576,0.6363636363636364,0.6477272727272727,0.6666666666666667,0.7348484848484849,0.7348484848484849,0.7954545454545454,0.7954545454545454,0.7897727272727273,0.8352272727272727,0.8352272727272727,0.8825757575757575,0.8825757575757575,0.8863636363636362,0.9488636363636364,0.9090909090909092,0.9090909090909092,0.9090909090909092
0.05,0.5113636363636365,0.5113636363636365,0.5037878787878788,0.5871212121212122,0.5757575757575757,0.6174242424242424,0.6477272727272727,0.6931818181818181,0.7007575757575757,0.7462121212121212,0.7462121212121212,0.768939393939394,0.8409090909090908,0.8409090909090908,0.8522727272727272,0.8522727272727272,0.856060606060606,0.9488636363636364,0.9053030303030304,0.9053030303030304,0.9053030303030304
0.01,0.5113636363636364,0.5113636363636364,0.5113636363636364,0.5606060606060607,0.5416666666666666,0.518939393939394,0.5492424242424243,0.6060606060606061,0.6060606060606061,0.7083333333333333,0.7083333333333333,0.7575757575757577,0.7670454545454545,0.7670454545454545,0.8030303030303029,0.8030303030303029,0.8068181818181817,0.9299242424242424,0.8863636363636365,0.8863636363636365,0.8863636363636365
0.001,0.5227272727272727,0.5227272727272727,0.5189393939393939,0.5378787878787878,0.5303030303030303,0.490530303030303,0.5454545454545454,0.5738636363636364,0.5738636363636364,0.6609848484848484,0.6609848484848484,0.7253787878787878,0.75,0.75,0.7840909090909091,0.7840909090909091,0.7840909090909091,0.8352272727272727,0.7954545454545454,0.7954545454545454,0.7954545454545454
0.0001,0.4734848484848485,0.4734848484848485,0.4772727272727273,0.4393939393939394,0.45833333333333337,0.446969696969697,0.48484848484848486,0.5321969696969697,0.5321969696969697,0.5492424242424242,0.5492424242424242,0.5871212121212123,0.5928030303030303,0.5928030303030303,0.6098484848484849,0.6098484848484849,0.6098484848484849,0.5568181818181819,0.5170454545454546,0.5170454545454546,0.5170454545454546
